frequency,avg_rssi
11,-54.8410835214
12,-54.8980064905
13,-54.4329268293
14,-55.44773441
15,-55.2556053812
16,-54.8565022422
17,-54.868161435
18,-55.3461883408
19,-55.5219730942
20,-55.6440754039
21,-55.311799013
22,-55.631059246
23,-55.1833785005
24,-55.0771300448
25,-55.633632287
26,-55.5226355894
