frequency,avg_rssi
11,-55.0730286738
12,-54.6274328082
13,-54.8851258581
14,-55.2288401254
15,-55.0174887892
16,-55.8769931663
17,-55.569058296
18,-55.6379928315
19,-55.8863432165
20,-55.9224910394
21,-56.1653189578
22,-56.1557155716
23,-56.2567324955
24,-55.9964173757
25,-56.0946828358
26,-56.4019784173
