frequency,avg_rssi
11,-57.7996340348
12,-58.5042174321
13,-58.5187793427
14,-58.170487106
15,-57.8937470616
16,-58.5562528014
17,-57.9789332138
18,-58.7056451613
19,-58.0372197309
20,-58.7264573991
21,-58.9878760665
22,-59.133243607
23,-59.2417040359
24,-59.3514362657
25,-59.808863026
26,-59.6340807175
