frequency,avg_rssi
11,-54.9403587444
12,-54.9834558824
13,-55.714153988
14,-55.2840501792
15,-56.23632287
16,-55.5302554908
17,-55.2075302555
18,-54.9362370903
19,-55.7634168157
20,-55.9488789238
21,-56.1887892377
22,-56.276109368
23,-56.6931003584
24,-57.0270513977
25,-55.9865229111
26,-56.1425369789
