frequency,pdr
11,-61.0
12,-61.0
13,-61.0
14,-61.0
15,-61.0
16,-61.0
17,-61.0
18,-61.5
19,-61.9
20,-62.5
21,-64.0
22,-65.1
23,-67.0
24,-69.0
25,-70.6
26,-75.1
