frequency,pdr
11,-67.0
12,-64.0
13,-61.0
14,-61.0
15,-58.7
16,-58.0
17,-57.0
18,-55.7
19,-56.4
20,-58.0
21,-61.0
22,-64.0
23,-67.0
24,-73.9
25,-73.1
26,-67.3
