frequency,pdr
11,-83.0
12,-82.2222222222
13,-83.0
14,-80.0
15,-80.0
16,-83.625
17,-82.25
18,-82.0
19,-82.0
20,-85.2
21,-89.875
22,-89.3333333333
23,-91.0
24,-89.6
25,-85.0
26,-89.0
