frequency,pdr
11,-61.0
12,-64.0
13,-67.0
14,-69.2
15,-66.0
16,-65.0
17,-67.0
18,-67.0
19,-70.0
20,-70.0
21,-65.9
22,-61.6
23,-59.9
24,-58.1
25,-58.0
26,-60.8
