frequency,pdr
11,-44.3
12,-52.8
13,-43.5
14,-46.0
15,-49.0
16,-47.5
17,-46.0
18,-47.0
19,-48.5
20,-49.0
21,-49.1
22,-52.0
23,-46.0
24,-54.8
25,-48.2
26,-55.0
