frequency,pdr
11,-52.6
12,-49.7777777778
13,-54.0
14,-51.7
15,-58.0
16,-56.0
17,-47.1
18,-46.3
19,-49.0
20,-48.2
21,-45.2
22,-49.0
23,-53.9
24,-67.5
25,-53.4
26,-54.9
