frequency,pdr
11,-56.3
12,-51.9
13,-55.2222222222
14,-56.6
15,-54.5
16,-55.1
17,-52.5
18,-55.0
19,-73.7
20,-52.0
21,-59.4
22,-55.0
23,-55.6
24,-55.0
25,-67.7777777778
26,-55.0
