frequency,pdr
11,-70.0
12,-68.2
13,-68.5
14,-70.0
15,-71.9090909091
16,-74.7
17,-80.8888888889
18,-85.0
19,-86.0
20,-80.5
21,-79.0
22,-79.1
23,-84.8
24,-73.0
25,-71.5454545455
26,-67.0
