frequency,pdr
11,-60.1
12,-55.8
13,-71.4444444444
14,-64.0
15,-63.7
16,-60.9
17,-56.7
18,-65.2
19,-55.0
20,-66.4
21,-58.3
22,-55.0
23,-67.0
24,-67.8
25,-58.0
26,-60.5
