frequency,pdr
11,-58.0
12,-59.2222222222
13,-61.5555555556
14,-59.0
15,-70.2
16,-66.9
17,-61.0
18,-63.4
19,-64.0
20,-62.6
21,-64.0
22,-69.4
23,-65.3
24,-64.0
25,-62.3
26,-59.7
