frequency,pdr
11,-43.7
12,-44.0
13,-45.0
14,-45.1
15,-45.0
16,-44.9
17,-44.0
18,-43.0
19,-43.0
20,-43.0
21,-43.9
22,-46.0
23,-46.1
24,-48.4
25,-48.1
26,-47.0
