frequency,pdr
11,-56.7
12,-52.2
13,-54.4444444444
14,-49.6
15,-52.0
16,-56.3
17,-52.8
18,-52.1
19,-52.5
20,-53.7
21,-51.7
22,-52.3
23,-55.0
24,-54.9
25,-52.7
26,-58.0
