frequency,pdr
11,-52.2
12,-62.7
13,-52.9
14,-52.0
15,-52.0
16,-62.9
17,-52.0
18,-55.0
19,-55.0
20,-50.4
21,-49.0
22,-49.9
23,-53.6
24,-54.8
25,-51.3
26,-55.0
