frequency,pdr
11,-59.5
12,-55.0
13,-54.2222222222
14,-58.7
15,-47.9
16,-50.1
17,-55.0
18,-51.9
19,-57.0
20,-55.0
21,-52.9
22,-51.4
23,-49.0
24,-58.0
25,-59.7
26,-58.0
