frequency,pdr
11,-82.0
12,-83.4
13,-84.0
14,-85.0
15,-86.2
16,-88.9
17,-88.4
18,-86.8
19,-86.9
20,-86.0
21,-84.4285714286
22,-81.8
23,-82.0
24,-82.0
25,-82.0
26,-82.0
