frequency,pdr
11,-53.7
12,-55.0
13,-52.2
14,-56.0
15,-52.0
16,-61.4
17,-52.1
18,-57.0
19,-49.6
20,-48.0
21,-54.2
22,-55.4
23,-63.8
24,-67.0
25,-64.8
26,-54.1
