frequency,pdr
11,-55.0
12,-55.0
13,-55.0
14,-61.6666666667
15,-55.0
16,-51.6666666667
17,-55.0
18,-58.2727272727
19,-61.0
20,-58.0
21,-52.5
22,-52.0
23,-55.0
24,-53.6
25,-52.0
26,-52.0
