frequency,pdr
11,-55.0
12,-49.9
13,-49.0
14,-52.0
15,-58.0
16,-56.2222222222
17,-49.1
18,-52.0
19,-62.8888888889
20,-58.0
21,-64.0
22,-54.6
23,-54.0
24,-52.0
25,-52.0
26,-52.0
