frequency,pdr
11,-50.9
12,-50.1
13,-52.0
14,-61.5555555556
15,-61.4
16,-57.8
17,-60.9
18,-64.0
19,-50.6
20,-46.0
21,-46.0
22,-49.0
23,-52.0
24,-58.0
25,-61.0
26,-59.2
