frequency,pdr
11,-46.0
12,-46.0
13,-46.0
14,-46.0
15,-46.0
16,-46.0
17,-48.2
18,-49.0
19,-49.1
20,-51.0
21,-52.0
22,-52.0
23,-52.0
24,-50.1
25,-49.0
26,-47.0
