frequency,pdr
11,-49.0
12,-49.8
13,-52.0
14,-50.1
15,-49.0
16,-49.0
17,-49.0
18,-49.0
19,-49.8
20,-52.0
21,-52.0
22,-52.0
23,-54.1
24,-55.0
25,-57.9
26,-58.0
