frequency,pdr
11,-44.0
12,-43.0
13,-43.0
14,-43.0
15,-43.0
16,-43.0
17,-44.0
18,-44.0
19,-44.3
20,-44.0
21,-44.0
22,-43.0
23,-43.4
24,-47.1818181818
25,-46.0
26,-46.0
