frequency,pdr
11,-61.8
12,-64.0
13,-61.0
14,-61.0
15,-62.9
16,-70.0
17,-61.7
18,-55.0
19,-53.0
20,-55.0
21,-52.1
22,-52.0
23,-53.6
24,-58.0
25,-51.8
26,-49.0
