frequency,pdr
11,-89.875
12,-88.8333333333
13,-85.0
14,-84.6
15,-84.5
16,-79.0
17,-79.0
18,-80.125
19,-82.0
20,-80.2
21,-82.7
22,-81.1
23,-82.0
24,-79.0
25,-79.0
26,-79.1
