frequency,pdr
11,-90.5
12,-91.0
14,-90.8
15,-91.0
16,-91.0
17,-87.0
18,-85.8
19,-85.0
20,-86.8
21,-88.0
22,-88.3333333333
23,-91.0
24,-91.0
25,-89.4
26,-85.0
