frequency,pdr
11,-58.0
12,-63.1111111111
13,-60.6
14,-77.8
15,-67.0
16,-69.3
17,-66.4
18,-67.0
19,-61.0
20,-67.0
21,-71.6
22,-67.0
23,-70.0
24,-67.9
25,-59.2
26,-60.5
