frequency,pdr
11,-51.9
12,-52.0
13,-53.7
14,-55.0
15,-56.2
16,-57.6
17,-58.0
18,-57.1
19,-58.0
20,-55.0
21,-55.0
22,-61.0
23,-63.4
24,-60.6
25,-71.4
26,-61.8
