frequency,pdr
11,-84.1
12,-81.9
13,-79.0
14,-79.0
15,-78.3
16,-76.0
17,-76.0
18,-78.7
19,-80.0
20,-82.9
21,-85.0
22,-84.0
23,-82.0
24,-81.8
25,-84.0
26,-86.8
