frequency,pdr
12,-91.0
13,-91.0
14,-90.4
15,-89.0
16,-90.0
17,-89.6
18,-91.0
19,-90.5
20,-88.8
21,-88.0
23,-89.3
24,-91.0
25,-91.0
26,-91.0
