frequency,pdr
11,-53.3
12,-55.0
13,-60.6666666667
14,-50.7
15,-50.3
16,-53.9
17,-50.2
18,-51.6
19,-54.5
20,-58.1
21,-61.4
22,-55.0
23,-50.1
24,-52.3
25,-53.3
26,-53.6
