frequency,pdr
11,-64.9
12,-64.0
13,-60.6666666667
14,-59.9
15,-67.0
16,-68.9
17,-73.0
18,-64.0
19,-58.4
20,-67.7
21,-61.4
22,-63.8
23,-68.8
24,-61.0
25,-66.9
26,-70.0
