frequency,pdr
11,-52.0
12,-58.5555555556
13,-54.4444444444
14,-49.0
15,-50.1
16,-54.3
17,-52.0
18,-49.5
19,-48.7
20,-54.7
21,-51.4
22,-61.1
23,-57.5
24,-53.5
25,-55.2
26,-49.8
