frequency,pdr
11,-49.9
12,-49.4
13,-56.3
14,-64.0
15,-58.7
16,-50.5
17,-50.4
18,-58.2
19,-52.4
20,-50.9
21,-52.0
22,-63.9
23,-65.0
24,-60.3
25,-65.5
26,-65.2
