frequency,pdr
11,-69.1
12,-73.4
13,-73.7777777778
14,-67.0
15,-80.8
16,-64.0
17,-62.1
18,-63.0
19,-64.7
20,-65.8
21,-63.3
22,-67.0
23,-68.4
24,-71.4
25,-73.0
26,-67.1
