frequency,pdr
11,-79.0
12,-79.0
13,-78.9
14,-79.0
15,-81.0
16,-79.0
17,-79.0
18,-80.7
19,-82.1
20,-85.2
21,-85.0
22,-84.5
23,-83.1
24,-84.2
25,-86.4
26,-86.1
