frequency,pdr
11,-49.0
12,-46.0
13,-46.5454545455
14,-46.0
15,-46.0
16,-46.0
17,-48.0
18,-49.1
19,-53.7
20,-49.0
21,-46.0
22,-49.0
23,-66.6
24,-55.0
25,-52.0
26,-51.2
