frequency,pdr
11,-70.0
12,-69.6
13,-67.0
14,-67.0
15,-67.0
16,-66.3
17,-61.0
18,-58.0
19,-57.5
20,-56.0
21,-55.0
22,-55.0
23,-55.0
24,-54.7
25,-54.3
26,-53.5
