frequency,pdr
11,-56.1
12,-56.2
13,-54.7
14,-55.0
15,-50.8
16,-52.6
17,-56.4
18,-59.6
19,-49.1
20,-46.1
21,-49.0
22,-46.7
23,-46.0
24,-49.7
25,-49.0
26,-46.0
