frequency,pdr
11,-44.0
12,-45.2
13,-43.0
14,-49.8
15,-47.6
16,-46.0
17,-52.0
18,-56.9
19,-47.7
20,-49.0
21,-57.9
22,-50.8
23,-46.0
24,-46.0
25,-58.0
26,-59.9
