frequency,pdr
11,-89.3333333333
12,-89.6666666667
13,-90.8
14,-91.0
15,-91.0
17,-91.0
18,-91.0
19,-91.0
20,-90.0
21,-91.0
23,-91.0
24,-91.0
25,-91.0
