frequency,pdr
11,-70.7
12,-71.9
13,-73.0
14,-76.2
15,-79.0
16,-79.0
17,-79.0
18,-80.1666666667
19,-83.8
20,-79.8
21,-77.8
22,-76.9
23,-78.1
24,-79.0
25,-80.0
26,-79.0
