frequency,pdr
11,-64.6
12,-68.3
13,-60.3333333333
14,-59.8888888889
15,-55.0
16,-55.0
17,-61.1
18,-61.0
19,-67.6
20,-62.2
21,-61.2
22,-65.4
23,-74.6
24,-61.8
25,-63.6
26,-66.1
