frequency,pdr
11,-55.0
12,-76.6666666667
13,-80.2
14,-57.8
15,-51.4
16,-65.5
17,-52.3
18,-55.2
19,-48.1
20,-52.8
21,-67.4
22,-61.0
23,-56.9
24,-52.0
25,-52.8
26,-59.6
