frequency,pdr
11,-75.1
12,-76.0
13,-79.0
14,-79.0
15,-77.5
16,-77.6666666667
17,-78.2857142857
18,-78.25
19,-78.6
20,-79.0
21,-79.9
22,-80.5
23,-79.0
24,-79.0
25,-79.0
26,-79.0
