frequency,pdr
11,-52.0
12,-52.0
13,-55.0
14,-51.2
15,-51.6
16,-53.5
17,-61.4285714286
18,-56.2
19,-53.7
20,-55.0
21,-59.0
22,-58.0
23,-63.6
24,-72.5
25,-62.6
26,-55.0
