frequency,avg_rssi
11,-59.6425120773
12,-59.2370967742
13,-58.8695652174
14,-58.0903225806
15,-58.2206119163
16,-59.0403225806
17,-58.0096774194
18,-58.5555555556
19,-59.135483871
20,-59.1435483871
21,-59.8725806452
22,-59.2483552632
23,-60.7004830918
24,-60.4677419355
25,-60.2193548387
26,-59.6274193548
