frequency,avg_rssi
11,-55.7809983897
12,-55.8888888889
13,-55.6048387097
14,-56.3235772358
15,-56.8937198068
16,-57.6290322581
17,-57.7548387097
18,-57.6403225806
19,-57.1951612903
20,-57.0209677419
21,-57.635483871
22,-58.7677419355
23,-59.0241935484
24,-58.6326860841
25,-58.2209677419
26,-58.4048387097
