frequency,avg_rssi
11,-56.0919354839
12,-57.0838709677
13,-56.6951612903
14,-55.9725806452
15,-55.8516129032
16,-55.4276527331
17,-55.6580645161
18,-56.3435483871
19,-56.4306451613
20,-56.3574879227
21,-56.4090177134
22,-56.4573268921
23,-57.0951612903
24,-57.9356913183
25,-57.7629032258
26,-57.4516129032
