frequency,avg_rssi
11,-55.6409017713
12,-56.7080645161
13,-57.3161290323
14,-57.7032258065
15,-58.0305466238
16,-57.2161290323
17,-57.0514469453
18,-56.7629032258
19,-56.9870967742
20,-57.0887096774
21,-56.5741935484
22,-57.1672077922
23,-57.3193548387
24,-57.4258064516
25,-57.8661290323
26,-57.7516129032
