frequency,avg_rssi
11,-58.9324758842
12,-58.2322580645
13,-58.2016129032
14,-58.8112903226
15,-57.3547794118
16,-58.0244698206
17,-58.5564516129
18,-59.0967741935
19,-59.735483871
20,-59.4154589372
21,-59.3570274637
22,-59.1744749596
23,-58.6199021207
24,-59.9548387097
25,-60.8322580645
26,-60.4258064516
