frequency,avg_rssi
11,-55.6763285024
12,-55.7048387097
13,-55.6467741935
14,-54.9274193548
15,-55.0258899676
16,-55.85
17,-56.2870967742
18,-56.1209677419
19,-55.8758064516
20,-56.1903225806
21,-56.8725806452
22,-57.6688311688
23,-57.5769854133
24,-58.0
25,-58.7629032258
26,-58.8032258065
