frequency,avg_rssi
11,-56.6142857143
12,-56.485483871
13,-56.9806451613
14,-57.4299516908
15,-57.464516129
16,-57.5790322581
17,-56.9806451613
18,-56.6709677419
19,-56.8824476651
20,-57.8774193548
21,-58.2067851373
22,-58.5983870968
23,-58.6177419355
24,-58.7342995169
25,-59.1838709677
26,-59.8016129032
