frequency,avg_rssi
11,-55.4967741935
12,-55.8279742765
13,-56.6612903226
14,-56.1680261011
15,-56.0564516129
16,-55.8228663446
17,-55.8258064516
18,-55.8274193548
19,-56.8888888889
20,-57.1096774194
21,-56.9710144928
22,-56.4806451613
23,-55.9693548387
24,-56.6967741935
25,-56.8951612903
26,-56.564516129
