frequency,avg_rssi
11,-54.0129032258
12,-53.8919354839
13,-54.0822580645
14,-54.1639871383
15,-54.2822580645
16,-54.2399355878
17,-53.7580645161
18,-54.2709677419
19,-54.5258064516
20,-54.5983870968
21,-54.4048387097
22,-53.8177419355
23,-53.3919354839
24,-53.9420289855
25,-53.9001610306
26,-54.6322580645
