frequency,avg_rssi
11,-55.707278481
12,-56.3112903226
13,-56.2790322581
14,-55.6859903382
15,-56.2935483871
16,-56.4064516129
17,-56.0545144804
18,-56.6903225806
19,-57.1016129032
20,-56.8715890851
21,-57.1564516129
22,-57.535483871
23,-57.1483870968
24,-57.9548387097
25,-57.9112903226
26,-57.7661290323
