frequency,avg_rssi
11,-56.2274193548
12,-56.7951612903
13,-56.4983870968
14,-56.0306451613
15,-56.1016129032
16,-56.1935483871
17,-55.9365853659
18,-56.2887096774
19,-56.5709677419
20,-57.7790322581
21,-57.4306451613
22,-57.4717285945
23,-57.8471544715
24,-57.5621970921
25,-56.7967741935
26,-56.5709677419
