frequency,avg_rssi
11,-55.9648506151
12,-55.9193548387
13,-56.3983870968
14,-56.3032258065
15,-55.8725806452
16,-56.0289855072
17,-56.3209677419
18,-56.6096774194
19,-56.6193548387
20,-56.6032258065
21,-56.1903225806
22,-55.8990066225
23,-56.2794830372
24,-56.5629032258
25,-57.0387096774
26,-57.0903225806
