frequency,avg_rssi
11,-57.847020934
12,-57.5225806452
13,-58.2838709677
14,-57.5774193548
15,-56.8306451613
16,-56.8758064516
17,-56.6129032258
18,-56.1258278146
19,-56.7693548387
20,-57.7322580645
21,-58.7191011236
22,-58.5289389068
23,-57.9596774194
24,-58.014516129
25,-57.9983870968
26,-58.9403225806
