frequency,avg_rssi
11,-56.7729468599
12,-56.9403225806
13,-57.1451612903
14,-57.4542536116
15,-56.7451298701
16,-56.6016129032
17,-56.9805510535
18,-57.8435483871
19,-57.7822580645
20,-58.0338164251
21,-58.9174757282
22,-58.1739130435
23,-57.5670436187
24,-57.9870967742
25,-57.85
26,-58.0660225443
