frequency,pdr
12,-88.8571428571
13,-86.2222222222
14,-88.125
15,-89.0
16,-89.5
17,-89.0
18,-88.3
19,-86.3
20,-86.0
21,-88.4
23,-91.0
24,-91.0
25,-91.0
